#x u rho mdot phi T Ts N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3 
0.0959375 1.46803 0.237623 0.3 1.3004 1194.48 1186.07 0.770473 0.00605909 2.86149e-07 2.3058e-06 6.91453e-11 0.21657 1.80454e-07 1.61289e-10 2.18981e-09 6.0837e-06 4.40798e-06 6.34658e-11 1.83435e-09 2.47427e-13 8.8279e-11 1.15906e-16 1.5561e-08 3.67035e-10 3.2036e-09 2.58391e-11 0.00688244 4.20906e-08 1.01309e-08 2.03733e-19 1.9322e-08 4.78226e-12 1.567e-06 3.91482e-10 2.26364e-10 
0.0982687 1.4524 0.24018 0.3 1.3004 1181.77 1174.63 0.770474 0.00605912 2.59451e-07 2.25152e-06 5.84927e-11 0.21657 1.52978e-07 1.73388e-10 2.20788e-09 5.7268e-06 4.38142e-06 6.64664e-11 1.72772e-09 2.38339e-13 8.81683e-11 1.28251e-16 1.34111e-08 3.29573e-10 3.10519e-09 2.41234e-11 0.00688235 4.40102e-08 8.68399e-09 2.10738e-19 1.64618e-08 4.22194e-12 1.40107e-06 3.79299e-10 2.16839e-10 
0.0994344 1.44581 0.241275 0.3 1.3004 1176.4 1170.25 0.770474 0.00605914 2.48139e-07 2.22637e-06 5.41058e-11 0.216571 1.42153e-07 1.788e-10 2.21296e-09 5.56235e-06 4.3687e-06 6.77127e-11 1.68059e-09 2.33303e-13 8.76775e-11 1.33422e-16 1.24934e-08 3.13023e-10 3.05452e-09 2.33723e-11 0.0068823 4.47488e-08 8.05944e-09 2.12572e-19 1.52879e-08 3.9917e-12 1.3319e-06 3.73559e-10 2.1244e-10 
0.1006 1.44079 0.242116 0.3 1.3004 1172.32 1167.05 0.770474 0.00605915 2.40266e-07 2.20484e-06 5.10012e-11 0.216571 1.34631e-07 1.83038e-10 2.21497e-09 5.42222e-06 4.35734e-06 6.83785e-11 1.64291e-09 2.29069e-13 8.71406e-11 1.37192e-16 1.18194e-08 3.01581e-10 3.00994e-09 2.2782e-11 0.00688226 4.53472e-08 7.62389e-09 2.13017e-19 1.44944e-08 3.83098e-12 1.28358e-06 3.68695e-10 2.09269e-10 
0.1016 1.68043 0.341513 0.494882 0.863812 867.282 1160.14 0.764049 0.00626609 3.50138e-05 0.083238 4.52491e-05 0.142157 0.000115496 1.99852e-06 0.000130543 0.000273354 9.49656e-05 1.59937e-06 4.62234e-06 1.31907e-09 1.65867e-06 6.78572e-08 1.11669e-06 2.84328e-08 1.26169e-06 2.95176e-08 0.00352819 1.42722e-06 4.71765e-06 2.41838e-10 4.41174e-06 7.17678e-10 4.15859e-05 2.56446e-06 1.68101e-09 
0.101601 1.68291 0.341009 0.494882 0.863754 868.639 883.047 0.764046 0.00625136 3.51127e-05 0.0831165 4.57422e-05 0.142295 0.000116777 2.03243e-06 0.000132744 0.000277992 9.69455e-05 1.63037e-06 4.70057e-06 1.34473e-09 1.69093e-06 6.93036e-08 1.13614e-06 2.89281e-08 1.28331e-06 3.00206e-08 0.00351884 1.45828e-06 4.77559e-06 2.4698e-10 4.45726e-06 7.30121e-10 4.20186e-05 2.60817e-06 1.71216e-09 
0.101602 1.68539 0.340506 0.494882 0.863698 869.998 883.199 0.764042 0.00623662 3.52188e-05 0.0829948 4.6243e-05 0.142433 0.000118031 2.06558e-06 0.000134658 0.000282664 9.89441e-05 1.66141e-06 4.77789e-06 1.37035e-09 1.72321e-06 7.07456e-08 1.15516e-06 2.9407e-08 1.30453e-06 3.05286e-08 0.00350946 1.48804e-06 4.8324e-06 2.52091e-10 4.50258e-06 7.42946e-10 4.24396e-05 2.64997e-06 1.75852e-09 
0.101604 1.68788 0.340005 0.494882 0.863642 871.358 883.35 0.764038 0.00622185 3.53321e-05 0.0828727 4.67519e-05 0.142571 0.000119254 2.09792e-06 0.000136313 0.00028737 0.000100961 1.6923e-06 4.85428e-06 1.3959e-09 1.75548e-06 7.21823e-08 1.17374e-06 2.98692e-08 1.32534e-06 3.104e-08 0.00350003 1.5165e-06 4.88817e-06 2.57162e-10 4.54768e-06 7.5584e-10 4.2849e-05 2.68969e-06 1.81099e-09 
0.101605 1.69037 0.339504 0.494882 0.863588 872.719 883.502 0.764035 0.00620706 3.54527e-05 0.0827504 4.72694e-05 0.142711 0.000120443 2.12942e-06 0.000137736 0.00029211 0.000102997 1.72285e-06 4.92969e-06 1.42136e-09 1.78775e-06 7.36132e-08 1.19185e-06 3.03145e-08 1.34574e-06 3.1553e-08 0.00349056 1.54366e-06 4.94294e-06 2.62186e-10 4.59254e-06 7.68777e-10 4.3247e-05 2.72718e-06 1.86552e-09 
0.101607 1.69535 0.338506 0.494882 0.863485 875.444 883.806 0.764028 0.00617746 3.57149e-05 0.0825051 4.83305e-05 0.142991 0.000122712 2.18974e-06 0.00013995 0.000301685 0.00010712 1.78243e-06 5.07736e-06 1.47192e-09 1.85216e-06 7.64523e-08 1.22661e-06 3.11528e-08 1.38521e-06 3.25788e-08 0.00347152 1.59404e-06 5.04959e-06 2.72062e-10 4.68135e-06 7.94746e-10 4.40085e-05 2.79515e-06 1.97502e-09 
0.10161 1.70034 0.337513 0.494882 0.863386 878.174 884.11 0.764021 0.00614779 3.60049e-05 0.0822584 4.94299e-05 0.143273 0.000124834 2.2464e-06 0.000141491 0.000311395 0.000111316 1.8392e-06 5.22077e-06 1.5219e-09 1.91643e-06 7.92588e-08 1.25937e-06 3.19214e-08 1.42293e-06 3.35944e-08 0.00345231 1.63931e-06 5.15297e-06 2.81659e-10 4.7689e-06 8.20836e-10 4.4726e-05 2.8534e-06 2.08075e-09 
0.101615 1.71035 0.335539 0.494882 0.863203 883.644 884.718 0.764008 0.00608832 3.66657e-05 0.0817618 5.17477e-05 0.143842 0.000128641 2.34818e-06 0.00014294 0.00033119 0.000119903 1.94249e-06 5.49377e-06 1.61956e-09 2.04414e-06 8.47479e-08 1.31855e-06 3.32437e-08 1.49291e-06 3.55643e-08 0.00341348 1.71453e-06 5.35074e-06 2.99825e-10 4.93956e-06 8.7319e-10 4.60295e-05 2.93999e-06 2.27608e-09 
0.10162 1.72037 0.333583 0.494882 0.863042 889.126 885.326 0.763995 0.00602859 3.74302e-05 0.0812592 5.42434e-05 0.144418 0.000131965 2.43461e-06 0.000142989 0.000351514 0.000128758 2.03087e-06 5.74829e-06 1.71349e-09 2.1706e-06 9.00461e-08 1.36898e-06 3.42826e-08 1.55561e-06 3.74038e-08 0.00337402 1.77044e-06 5.53968e-06 3.16365e-10 5.10394e-06 9.25646e-10 4.71701e-05 2.98879e-06 2.44776e-09 
0.101629 1.74049 0.329727 0.494882 0.862782 900.128 886.542 0.763971 0.00590877 3.92512e-05 0.0802379 5.97893e-05 0.145589 0.000137489 2.56147e-06 0.000140407 0.000393612 0.000147177 2.16262e-06 6.19941e-06 1.88759e-09 2.41777e-06 9.99353e-08 1.4425e-06 3.55126e-08 1.65862e-06 4.05769e-08 0.00329347 1.82676e-06 5.89624e-06 3.43903e-10 5.41171e-06 1.02966e-09 4.89863e-05 2.98304e-06 2.7134e-09 
0.101639 1.76069 0.325944 0.494882 0.86261 911.174 887.759 0.763949 0.00578806 4.14379e-05 0.0791889 6.61548e-05 0.146788 0.000142455 2.6348e-06 0.000136355 0.000437735 0.000166485 2.24699e-06 6.5812e-06 2.0422e-09 2.65627e-06 1.08762e-07 1.48121e-06 3.57369e-08 1.73364e-06 4.30198e-08 0.00321047 1.82097e-06 6.23758e-06 3.64401e-10 5.69317e-06 1.13189e-09 5.02904e-05 2.87881e-06 2.88568e-09 
0.101649 1.78097 0.322232 0.494882 0.862531 922.262 888.976 0.76393 0.00566656 4.39694e-05 0.0781104 7.33946e-05 0.148014 0.000147494 2.6623e-06 0.000131743 0.000483872 0.000186579 2.29509e-06 6.9012e-06 2.17731e-09 2.88444e-06 1.16395e-07 1.48793e-06 3.51045e-08 1.78225e-06 4.47618e-08 0.003125 1.76409e-06 6.5707e-06 3.78621e-10 5.95038e-06 1.23146e-09 5.1176e-05 2.71027e-06 2.97393e-09 
0.101659 1.80132 0.318592 0.494882 0.86255 933.387 890.193 0.763914 0.00554433 4.683e-05 0.0770012 8.1551e-05 0.149268 0.000153006 2.65221e-06 0.000126974 0.000532007 0.000207347 2.31621e-06 7.16818e-06 2.29447e-09 3.10105e-06 1.22747e-07 1.46717e-06 3.37979e-08 1.80664e-06 4.5882e-08 0.00303706 1.66806e-06 6.89993e-06 3.87567e-10 6.18633e-06 1.32802e-09 5.17303e-05 2.50541e-06 2.99005e-09 
0.101668 1.82174 0.315022 0.494882 0.862674 944.544 891.41 0.763902 0.00542147 5.00066e-05 0.0758606 9.06564e-05 0.150547 0.000159229 2.61253e-06 0.000122223 0.000582114 0.000228669 2.3175e-06 7.39064e-06 2.39607e-09 3.30519e-06 1.27758e-07 1.4243e-06 3.20046e-08 1.80932e-06 4.64718e-08 0.00294668 1.54468e-06 7.2278e-06 3.92215e-10 6.4041e-06 1.42168e-09 5.2028e-05 2.28512e-06 2.94651e-09 
0.101678 1.8422 0.311523 0.494882 0.862907 955.723 892.627 0.763894 0.00529805 5.34872e-05 0.0746884 0.000100734 0.151854 0.000166303 2.55069e-06 0.000117559 0.000634148 0.000250411 2.30432e-06 7.576e-06 2.48494e-09 3.49616e-06 1.31389e-07 1.36486e-06 2.98977e-08 1.79292e-06 4.66167e-08 0.00285392 1.40475e-06 7.55556e-06 3.93417e-10 6.60647e-06 1.51289e-09 5.21295e-05 2.06387e-06 2.85546e-09 
0.101688 1.86269 0.308096 0.494882 0.863251 966.914 893.843 0.763891 0.00517419 5.72598e-05 0.0734847 0.000111796 0.153185 0.000174312 2.47333e-06 0.000113011 0.00068805 0.000272434 2.28076e-06 7.73036e-06 2.56394e-09 3.67349e-06 1.33618e-07 1.29402e-06 2.76242e-08 1.76012e-06 4.63911e-08 0.00275892 1.25755e-06 7.88342e-06 3.91888e-10 6.79558e-06 1.60231e-09 5.20814e-05 1.851e-06 2.72835e-09 
0.101698 1.88318 0.304743 0.494882 0.863709 978.104 895.06 0.763892 0.00505 6.1311e-05 0.0722501 0.000123847 0.154541 0.000183313 2.38633e-06 0.000108587 0.000743735 0.000294589 2.24993e-06 7.85843e-06 2.6358e-09 3.83687e-06 1.34445e-07 1.2163e-06 2.53008e-08 1.71355e-06 4.58571e-08 0.00266184 1.11056e-06 8.21073e-06 3.88224e-10 6.97293e-06 1.69075e-09 5.19178e-05 1.652e-06 2.57567e-09 
0.101707 1.90366 0.301465 0.494882 0.864283 989.278 896.275 0.763899 0.0049256 6.56263e-05 0.0709855 0.000136877 0.15592 0.000193351 2.29472e-06 0.000104289 0.000801099 0.000316716 2.21423e-06 7.96365e-06 2.70301e-09 3.9862e-06 1.33887e-07 1.13543e-06 2.30139e-08 1.65573e-06 4.50668e-08 0.00256287 9.69406e-07 8.53602e-06 3.82914e-10 7.13932e-06 1.77903e-09 5.16629e-05 1.46961e-06 2.40679e-09 
0.101717 1.92408 0.298265 0.494882 0.864974 1000.42 897.49 0.763911 0.00480113 7.01892e-05 0.0696921 0.000150865 0.15732 0.000204469 2.20277e-06 0.000100117 0.000860014 0.000338651 2.17556e-06 8.04829e-06 2.7677e-09 4.12152e-06 1.31985e-07 1.05432e-06 2.08232e-08 1.58907e-06 4.40641e-08 0.00246228 8.37984e-07 8.85712e-06 3.76365e-10 7.29494e-06 1.86793e-09 5.13321e-05 1.3047e-06 2.22987e-09 
0.101737 1.96471 0.292098 0.494882 0.86669 1022.56 899.919 0.763952 0.00455378 7.99453e-05 0.0670396 0.000181439 0.160162 0.000229934 2.02935e-06 9.21852e-05 0.000981325 0.000381181 2.09425e-06 8.159e-06 2.89419e-09 4.34961e-06 1.244e-07 8.9872e-07 1.68669e-08 1.43685e-06 4.15468e-08 0.00225823 6.12839e-07 9.47472e-06 3.60626e-10 7.57124e-06 2.04878e-09 5.04757e-05 1.02767e-06 1.8778e-09 
0.101756 2.00477 0.286261 0.494882 0.868823 1044.37 902.343 0.764015 0.00430799 9.04315e-05 0.0643038 0.000215126 0.163056 0.000260036 1.88626e-06 8.47668e-05 0.00110635 0.000420999 2.01356e-06 8.19601e-06 3.02707e-09 4.52971e-06 1.1287e-07 7.58731e-07 1.35309e-08 1.27435e-06 3.86154e-08 0.00205181 4.38511e-07 1.00387e-05 3.43081e-10 7.79531e-06 2.23675e-09 4.93734e-05 8.09298e-07 1.5498e-09 
0.101776 2.04402 0.280764 0.494882 0.871343 1065.72 904.761 0.764099 0.0040651 0.000101447 0.0615063 0.000251283 0.165982 0.000295033 1.7831e-06 7.78668e-05 0.00123336 0.000456832 1.93737e-06 8.1563e-06 3.17187e-09 4.66804e-06 9.85697e-08 6.36433e-07 1.0786e-08 1.11282e-06 3.54682e-08 0.00184595 3.09727e-07 1.05168e-05 3.2496e-10 7.95364e-06 2.43125e-09 4.79998e-05 6.3872e-07 1.2622e-09 
0.101795 2.08221 0.275614 0.494882 0.87421 1086.48 907.173 0.764203 0.00382654 0.000112764 0.058672 0.000289089 0.168914 0.000335091 1.72311e-06 7.14803e-05 0.00136044 0.000487518 1.86733e-06 8.03563e-06 3.33105e-09 4.77205e-06 8.28883e-08 5.30778e-07 8.55106e-09 9.60077e-07 3.22629e-08 0.00164374 2.17329e-07 1.08751e-05 3.07042e-10 8.03131e-06 2.62929e-09 4.63188e-05 5.05485e-07 1.019e-09 
0.101815 2.11911 0.270815 0.494882 0.877372 1106.52 909.578 0.764325 0.00359375 0.000124141 0.0558282 0.0003276 0.171828 0.000380234 1.70528e-06 6.55959e-05 0.00148559 0.000512081 1.80372e-06 7.83135e-06 3.5049e-09 4.84949e-06 6.72251e-08 4.39659e-07 6.73802e-09 8.20852e-07 2.91191e-08 0.00144826 1.5207e-07 1.10823e-05 2.89773e-10 8.01497e-06 2.82639e-09 4.43032e-05 4.01019e-07 8.1724e-10 
0.101834 2.15453 0.266364 0.494882 0.880772 1125.74 911.974 0.764463 0.00336815 0.000135327 0.0530036 0.000365818 0.174696 0.000430317 1.7262e-06 6.01981e-05 0.00160684 0.000529816 1.74613e-06 7.54462e-06 3.69226e-09 4.90765e-06 5.27716e-08 3.61008e-07 5.26966e-09 6.97301e-07 2.61196e-08 0.0012624 1.06268e-07 1.11146e-05 2.73388e-10 7.89548e-06 3.01773e-09 4.19474e-05 3.18707e-07 6.51216e-10 
0.101854 2.18827 0.262256 0.494882 0.884348 1144.05 914.36 0.764612 0.00315105 0.000146078 0.0502264 0.00040276 0.177495 0.000485004 1.78136e-06 5.52672e-05 0.00172241 0.000540341 1.69388e-06 7.18144e-06 3.89121e-09 4.95283e-06 4.03418e-08 2.93205e-07 4.08372e-09 5.89713e-07 2.33137e-08 0.0010886 7.41482e-08 1.09593e-05 2.58006e-10 7.66983e-06 3.19889e-09 3.92731e-05 2.53559e-07 5.1498e-10 
0.101873 2.22022 0.258482 0.494882 0.888033 1161.38 916.735 0.76477 0.00294363 0.000156168 0.047523 0.000437533 0.180201 0.000543768 1.86601e-06 5.07808e-05 0.00183076 0.00054362 1.64626e-06 6.75267e-06 4.09942e-09 4.99002e-06 3.03066e-08 2.3508e-07 3.13105e-09 4.97181e-07 2.07232e-08 0.000928787 5.1599e-08 1.06169e-05 2.43677e-10 7.34208e-06 3.36646e-09 3.63293e-05 2.01821e-07 4.03435e-10 
0.101893 2.25028 0.255029 0.494882 0.891765 1177.69 919.099 0.764933 0.00274689 0.000165396 0.0449172 0.000469383 0.182795 0.0006059 1.97555e-06 4.67143e-05 0.00193072 0.000539954 1.6027e-06 6.27302e-06 4.31451e-09 5.0229e-06 2.26402e-08 1.85769e-07 2.37217e-09 4.18177e-07 1.83508e-08 0.000784245 3.57582e-08 1.01012e-05 2.3042e-10 6.92322e-06 3.51807e-09 3.31875e-05 1.60642e-07 3.12531e-10 
0.101912 2.27839 0.251883 0.494882 0.895485 1192.94 921.45 0.765097 0.00256159 0.000173601 0.0424289 0.000497738 0.18526 0.000670542 2.10571e-06 4.30412e-05 0.00202148 0.000529936 1.56275e-06 5.75958e-06 4.53421e-09 5.05397e-06 1.70444e-08 1.44539e-07 1.77441e-09 3.50971e-07 1.61876e-08 0.000655609 2.4643e-08 9.43825e-06 2.18229e-10 6.42999e-06 3.65234e-09 2.99335e-05 1.27831e-07 2.39058e-10 
0.101932 2.30453 0.249025 0.494882 0.89914 1207.14 923.788 0.765259 0.00238824 0.00018066 0.0400736 0.000522218 0.187584 0.000736722 2.25253e-06 3.97344e-05 0.00210264 0.000514389 1.52612e-06 5.23008e-06 4.75648e-09 5.08477e-06 1.30939e-08 1.10665e-07 1.30981e-09 2.93883e-07 1.42199e-08 0.000542891 1.68701e-08 8.66282e-06 2.0709e-10 5.88302e-06 3.76855e-09 2.66585e-05 1.01681e-07 1.80372e-10 
0.101952 2.32873 0.246438 0.494882 0.902684 1220.29 926.112 0.765416 0.00222713 0.000186496 0.0378624 0.000542638 0.18976 0.000803405 2.4123e-06 3.67661e-05 0.00217413 0.000494282 1.49264e-06 4.70131e-06 4.97957e-09 5.11613e-06 1.03563e-08 8.3368e-08 9.54028e-10 2.45419e-07 1.24336e-08 0.000445571 1.14637e-08 7.81429e-06 1.96979e-10 5.30462e-06 3.86642e-09 2.34494e-05 8.08469e-08 1.34173e-10 
0.101971 2.35102 0.244101 0.494882 0.906081 1232.42 928.42 0.765567 0.00207826 0.000191075 0.0358016 0.000558984 0.191784 0.000869543 2.58153e-06 3.41085e-05 0.00223624 0.000470648 1.46224e-06 4.18791e-06 5.20205e-09 5.1484e-06 8.46316e-09 6.18118e-08 6.85804e-10 2.04305e-07 1.0816e-08 0.000362703 7.72947e-09 6.93251e-06 1.87861e-10 4.71663e-06 3.94592e-09 2.03824e-05 6.42581e-08 9.83934e-11 
0.101991 2.37148 0.241996 0.494882 0.909304 1243.57 930.713 0.765709 0.00194146 0.000194403 0.0338938 0.000571383 0.193656 0.00093412 2.75689e-06 3.17344e-05 0.00228948 0.000444514 1.43487e-06 3.70158e-06 5.4228e-09 5.18168e-06 7.13569e-09 4.5132e-08 4.86778e-10 1.69479e-07 9.35679e-09 0.000293046 5.17096e-09 6.05404e-06 1.79699e-10 4.13867e-06 4.00715e-09 1.75178e-05 5.10607e-08 7.11545e-11 
0.10201 2.39018 0.240102 0.494882 0.912333 1253.79 932.99 0.765842 0.00181634 0.000196522 0.0321376 0.000580068 0.195379 0.000996202 2.93524e-06 2.96173e-05 0.00233455 0.000416839 1.41053e-06 3.2508e-06 5.64099e-09 5.21591e-06 6.18021e-09 3.24789e-08 3.41389e-10 1.40053e-07 8.04744e-09 0.000235181 3.43306e-09 5.2095e-06 1.72447e-10 3.58689e-06 4.05036e-09 1.4898e-05 4.057e-08 5.07734e-11 
0.10203 2.40723 0.238402 0.494882 0.915158 1263.12 935.249 0.765964 0.00170237 0.0001975 0.0305289 0.000585343 0.196958 0.00105497 3.11366e-06 2.77319e-05 0.00237226 0.000388472 1.38919e-06 2.84091e-06 5.85606e-09 5.25098e-06 5.4698e-09 2.30605e-08 2.3677e-10 1.15277e-07 6.88028e-09 0.000187627 2.26291e-09 4.4221e-06 1.66052e-10 3.07341e-06 4.07596e-09 1.25475e-05 3.22372e-08 3.57788e-11 
0.102049 2.42271 0.236878 0.494882 0.917774 1271.62 937.492 0.766076 0.00159889 0.00019743 0.0290614 0.000587553 0.198401 0.00110974 3.28948e-06 2.60545e-05 0.00240348 0.000360132 1.37083e-06 2.47445e-06 6.06769e-09 5.28679e-06 4.92411e-09 1.6173e-08 1.62549e-10 9.45068e-08 5.84774e-09 0.000148922 1.48179e-09 3.70726e-06 1.60458e-10 2.60616e-06 4.08457e-09 1.04748e-05 2.56225e-08 2.49229e-11 
0.102069 2.43675 0.235514 0.494882 0.920181 1279.35 939.716 0.766178 0.00150517 0.000196415 0.0277271 0.000587058 0.199716 0.00116 3.46037e-06 2.45627e-05 0.00242908 0.000332394 1.35537e-06 2.15164e-06 6.27571e-09 5.3233e-06 4.49288e-09 1.12179e-08 1.10579e-10 7.71816e-08 4.94177e-09 0.000117686 9.64605e-10 3.07325e-06 1.55604e-10 2.18931e-06 4.07705e-09 8.67534e-06 2.03739e-08 1.71803e-11 
0.102088 2.44943 0.234295 0.494882 0.922385 1286.36 941.922 0.76627 0.00142045 0.000194571 0.026517 0.000584211 0.200913 0.00120536 3.62433e-06 2.32362e-05 0.00244988 0.0003057 1.34273e-06 1.87098e-06 6.48016e-09 5.36047e-06 4.1443e-09 7.70535e-09 7.46229e-11 6.28055e-08 4.15355e-09 9.26659e-05 6.24744e-10 2.52225e-06 1.5143e-10 1.82385e-06 4.05447e-09 7.1345e-06 1.62104e-08 1.17332e-11 
0.102108 2.46085 0.233207 0.494882 0.924394 1292.7 944.11 0.766353 0.00134394 0.000192012 0.0254215 0.000579353 0.202001 0.00124563 3.77975e-06 2.20563e-05 0.00246665 0.000280366 1.3328e-06 1.62976e-06 6.68114e-09 5.39835e-06 3.85768e-09 5.24816e-09 5.00101e-11 5.09397e-08 3.47354e-09 7.27529e-05 4.0291e-10 2.05185e-06 1.47872e-10 1.50829e-06 4.01814e-09 5.83119e-06 1.29079e-08 7.94828e-12 
0.102127 2.47111 0.232238 0.494882 0.926218 1298.42 946.278 0.766426 0.00127486 0.000188853 0.0244311 0.000572796 0.202991 0.00128071 3.9254e-06 2.1006e-05 0.00248007 0.000256601 1.32543e-06 1.4245e-06 6.87884e-09 5.43698e-06 3.61902e-09 3.54914e-09 3.33199e-11 4.11967e-08 2.89164e-09 5.69901e-05 2.58961e-10 1.65644e-06 1.44872e-10 1.23944e-06 3.96948e-09 4.74061e-06 1.02882e-08 5.34686e-12 
0.102147 2.4803 0.231378 0.494882 0.92787 1303.57 948.427 0.766492 0.00121246 0.000185202 0.0235362 0.000564827 0.203891 0.00131064 4.06038e-06 2.00702e-05 0.00249074 0.000234526 1.32048e-06 1.25137e-06 7.0735e-09 5.47647e-06 3.41845e-09 2.38615e-09 2.20935e-11 3.32359e-08 2.39754e-09 4.45683e-05 1.66005e-10 1.32855e-06 1.42372e-10 1.01303e-06 3.91003e-09 3.83655e-06 8.20954e-09 3.57573e-12 
0.102166 2.48849 0.230617 0.494882 0.92936 1308.19 950.557 0.766549 0.00115605 0.000181159 0.022728 0.000555701 0.20471 0.00133556 4.18413e-06 1.92356e-05 0.00249918 0.000214197 1.3178e-06 1.1065e-06 7.26533e-09 5.51689e-06 3.24874e-09 1.59669e-09 1.45909e-11 2.67619e-08 1.98107e-09 3.48139e-05 1.06175e-10 1.05983e-06 1.4032e-10 8.24341e-07 3.84134e-09 3.09327e-06 6.55983e-09 2.37892e-12 
0.102186 2.49576 0.229945 0.494882 0.9307 1312.31 952.667 0.7666 0.00110496 0.000176817 0.0219981 0.000545645 0.205456 0.00135564 4.29631e-06 1.84902e-05 0.00250582 0.000195617 1.31722e-06 9.86225e-07 7.45456e-09 5.55835e-06 3.10439e-09 1.06293e-09 9.58621e-12 2.15212e-08 1.63273e-09 2.7174e-05 6.7585e-11 8.41871e-07 1.38666e-10 6.68602e-07 3.76494e-09 2.48691e-06 5.25041e-09 1.57172e-12 
0.102225 2.50772 0.228848 0.494882 0.932961 1319.2 956.829 0.766681 0.00101703 0.000167492 0.0207519 0.000523361 0.20675 0.00138193 4.48538e-06 1.72351e-05 0.00251477 0.000163661 1.32199e-06 8.10337e-07 7.82568e-09 5.64462e-06 2.8783e-09 4.88989e-10 4.32051e-12 1.41027e-08 1.11834e-09 1.68988e-05 2.90053e-11 5.34003e-07 1.36419e-10 4.43e-07 3.59389e-09 1.62368e-06 3.43969e-09 7.1847e-13 
0.102264 2.51697 0.228007 0.494882 0.934825 1324.62 960.91 0.766745 0.000943489 0.000157821 0.0197153 0.000499467 0.207848 0.00139335 4.63355e-06 1.62092e-05 0.00252032 0.000137327 1.33298e-06 6.90251e-07 8.19093e-09 5.73555e-06 2.71018e-09 2.24111e-10 1.93741e-12 9.2222e-09 7.61378e-10 1.05175e-05 1.23787e-11 3.36181e-07 1.35205e-10 2.91989e-07 3.40863e-09 1.05432e-06 2.26887e-09 3.24604e-13 
0.102303 2.52388 0.227383 0.494882 0.936364 1328.78 964.911 0.766794 0.000881169 0.000148172 0.018846 0.000474894 0.208788 0.00139251 4.74494e-06 1.53624e-05 0.00252375 0.000115835 1.34916e-06 6.08618e-07 8.55168e-09 5.83148e-06 2.58594e-09 1.02097e-10 8.59659e-13 6.01054e-09 5.15009e-10 6.53021e-06 5.2012e-12 2.10166e-07 1.34791e-10 1.91446e-07 3.21736e-09 6.79511e-07 1.50235e-09 1.4387e-13 
0.102381 2.53166 0.226684 0.494882 0.938636 1333.83 972.67 0.766857 0.000782816 0.000129714 0.0175107 0.000425822 0.21029 0.00136112 4.86945e-06 1.40876e-05 0.00252673 8.52256e-05 1.39485e-06 5.2601e-07 9.25974e-09 6.03885e-06 2.43631e-09 2.77446e-11 2.23375e-13 2.83256e-09 2.58575e-10 2.85144e-06 1.21396e-12 9.1121e-08 1.35849e-10 9.12173e-08 2.83677e-09 3.12547e-07 7.4631e-10 3.66437e-14 
0.102459 2.53425 0.226452 0.494882 0.94036 1336.03 980.095 0.7669 0.00070556 0.000113186 0.016481 0.000379676 0.211493 0.00130843 4.91168e-06 1.31304e-05 0.00252782 6.41515e-05 1.45194e-06 4.88362e-07 9.96574e-09 6.26288e-06 2.36466e-09 8.88327e-12 6.77794e-14 1.3749e-09 1.33162e-10 1.29163e-06 2.99234e-13 4.13439e-08 1.38198e-10 4.55305e-08 2.48401e-09 1.47403e-07 3.91353e-10 9.9933e-15 
0.102498 2.53418 0.226459 0.494882 0.941098 1336.37 983.685 0.766917 0.000672156 0.000105714 0.0160403 0.000358143 0.212018 0.00127791 4.91298e-06 1.27281e-05 0.00252807 5.58663e-05 1.4837e-06 4.77598e-07 1.0321e-08 6.38049e-06 2.34886e-09 5.21568e-12 3.85771e-14 9.35879e-10 9.36019e-11 8.47745e-07 1.3717e-13 2.76097e-08 1.39657e-10 3.1975e-08 2.32162e-09 9.86426e-08 2.80821e-10 4.97729e-15 
0.102537 2.53321 0.226545 0.494882 0.941746 1336.21 987.193 0.766932 0.000641775 9.87793e-05 0.0156463 0.000337799 0.212495 0.00124538 4.90277e-06 1.23733e-05 0.00252817 4.90005e-05 1.51766e-06 4.7111e-07 1.06768e-08 6.5024e-06 2.3463e-09 3.38658e-12 2.46009e-14 6.42067e-10 6.64388e-11 5.62181e-07 6.49823e-14 1.88646e-08 1.4133e-10 2.29314e-08 2.16932e-09 6.64507e-08 2.05297e-10 2.63985e-15 
0.102577 2.53147 0.226701 0.494882 0.942319 1335.63 990.622 0.766944 0.000613923 9.23626e-05 0.0152915 0.000318662 0.212931 0.00121165 4.88381e-06 1.20579e-05 0.00252817 4.32842e-05 1.55363e-06 4.67599e-07 1.10335e-08 6.62861e-06 2.3554e-09 2.41992e-12 1.75171e-14 4.44211e-10 4.77384e-11 3.76679e-07 3.15293e-14 1.32225e-08 1.43188e-10 1.68602e-08 2.02714e-09 4.51248e-08 1.53464e-10 1.50438e-15 
0.102616 2.52908 0.226915 0.494882 0.942827 1334.68 993.971 0.766954 0.000588221 8.64357e-05 0.0149699 0.00030072 0.213331 0.00117733 4.85827e-06 1.17756e-05 0.00252811 3.85034e-05 1.59148e-06 4.66168e-07 1.13913e-08 6.75909e-06 2.37501e-09 1.87828e-12 1.36948e-14 3.10016e-10 3.48016e-11 2.54938e-07 1.56174e-14 9.53168e-09 1.45209e-10 1.27426e-08 1.89484e-09 3.09056e-08 1.17655e-10 9.33634e-16 
