# x u T N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3
9.375000000000001821e-04 6.503574043480532529e-02 6.781131400630076769e+02 6.836742687641189642e-01 4.354188572544510981e-04 1.023673936202268914e-10 1.423994526050194609e-01 1.372782468410873268e-10 8.354916491744242280e-02 9.531553246385539223e-10 2.797920426326880721e-06 1.111849432728485866e-06 3.922154471863713591e-05 7.445811120873689192e-04 1.323299526337558251e-05 1.320311044041246611e-06 2.049324503970131729e-07 4.567660779799363243e-06 3.319799708104157667e-09 2.620384841735936678e-05 3.784051448153679131e-09 5.265808863521953256e-07 3.234711435940419418e-08 8.906332682912672383e-02 2.122098749558240613e-05 1.415704320800597696e-15 4.696308450848308981e-12 3.428079442820300399e-11 5.344929292566204904e-13 8.333952497730327169e-07 2.235930800319003425e-05 1.448808877532711902e-07
9.765625000000000000e-04 6.665366744380617214e-02 6.946531097299582598e+02 6.845613543631610121e-01 4.389837963499134701e-04 1.435352176098945356e-10 1.407746496678404513e-01 2.259648328993462129e-10 8.547502240376141092e-02 1.144519653837942458e-09 2.860923133218133385e-06 1.284356384252597407e-06 4.076401223409967017e-05 7.715136536281560868e-04 1.364168171711264505e-05 1.307351586553146713e-06 2.046773485866218183e-07 4.579455136496056207e-06 3.328095737671766743e-09 2.697831984863568352e-05 4.461753527761215853e-09 5.417417504869009825e-07 3.614831654279763384e-08 8.784010979395853735e-02 2.200143640837669916e-05 2.573316440055959449e-15 6.295364632692611464e-12 5.467373667130261549e-11 6.526124812065447466e-13 9.919020212400758258e-07 2.300894215562922666e-05 1.559918020788527136e-07
1.015625000000000035e-03 6.827898396303723472e-02 7.112537150345548298e+02 6.854658478935460320e-01 4.425256751902315608e-04 2.004601880058695480e-10 1.391321615238594045e-01 3.655026143817905896e-10 8.740695558610574178e-02 1.381378555761863035e-09 2.921461940379286431e-06 1.474624180173213659e-06 4.238102163303358026e-05 7.989359719818619338e-04 1.404055908791791543e-05 1.295341800402987276e-06 2.039066890954133489e-07 4.580273343038591220e-06 3.325938043966638076e-09 2.776471656662346841e-05 5.288080173085689261e-09 5.570775399113256885e-07 4.065860526509186831e-08 8.661050221199524668e-02 2.279315161708162844e-05 4.670485309506785177e-15 8.367591923213114781e-12 8.645935586147217366e-11 7.982210911370619870e-13 1.179215508126547150e-06 2.366053468266122453e-05 1.679219668516692041e-07
1.054687500000000069e-03 6.991172106772410022e-02 7.279151309968574424e+02 6.863878011667069456e-01 4.460454698276213091e-04 2.787055814684266566e-10 1.374719107824324826e-01 5.812612113079918855e-10 8.934508529505642838e-02 1.677518651673209153e-09 2.979052452242748511e-06 1.682972135416207907e-06 4.407834737716644758e-05 8.268508309573635324e-04 1.442707121727168285e-05 1.285302669884496416e-06 2.026211942931869954e-07 4.569735336913979802e-06 3.312404660666713296e-09 2.856360474134711467e-05 6.300999362881142140e-09 5.725855791304919082e-07 4.602597499051078251e-08 8.537439778121486134e-02 2.359523986605764338e-05 8.456884406265903502e-15 1.102262768298015077e-11 1.355850001040344567e-10 9.784462823490742438e-13 1.400804950465666269e-06 2.431225900504502868e-05 1.807385773220851935e-07
1.093750000000000104e-03 7.155190859798017666e-02 7.446375188511887018e+02 6.873272651078597972e-01 4.495441259756758181e-04 3.855281503086189577e-10 1.357938243434020642e-01 9.091971104267927008e-10 9.128952386032918032e-02 2.051527716625410837e-09 3.033162500540166410e-06 1.909435459018059029e-06 4.586224701375206576e-05 8.552608137119262297e-04 1.479865353372335531e-05 1.278299717280635605e-06 2.008222476263104475e-07 4.547495547663076155e-06 3.286477835309965235e-09 2.937568635819970886e-05 7.549170746617015890e-09 5.882618122155150496e-07 5.242641903195917544e-08 8.413169453250818330e-02 2.440661852829911158e-05 1.526019361472400608e-14 1.438455526100772775e-11 2.108564031255028481e-10 1.202388019155822519e-12 1.663226628750111039e-06 2.496193835073537052e-05 1.945205580977318096e-07
1.132812500000000139e-03 7.319957419830133705e-02 7.614210161961236736e+02 6.882842896448272407e-01 4.530225675527420814e-04 5.302415575289193522e-10 1.340978334707506325e-01 1.399220778555861572e-09 9.324037539175825118e-02 2.528327444938268945e-09 3.083211084028344211e-06 2.153713985038174541e-06 4.773950698329923269e-05 8.841682943198509977e-04 1.515280075561508514e-05 1.275425220233739488e-06 1.985114555225965440e-07 4.513248406918385189e-06 3.247049189902389152e-09 3.020183460580348899e-05 9.095025749323130165e-09 6.041003373559423237e-07 6.006624114038322130e-08 8.288229432214745673e-02 2.522598480061192486e-05 2.740187349896335695e-14 1.859046607657819821e-11 3.251669472349980331e-10 1.481635326195554334e-12 1.974322538249277252e-06 2.560700434688454051e-05 2.093599469070089474e-07
1.152343750000000156e-03 7.402633746593327568e-02 7.698359318446282487e+02 6.887720860677579715e-01 4.547641062447734211e-04 6.217759759109549385e-10 1.332383846916490588e-01 1.732589076357798390e-09 9.422362973916884044e-02 2.818339840988948727e-09 3.106597098251968472e-06 2.283009790254567003e-06 4.872140154493420156e-05 8.988901682993073869e-04 1.532334800237340744e-05 1.275960559421499385e-06 1.971565531434316521e-07 4.491388010753380134e-06 3.221670517802188083e-09 3.062290862478519304e-05 1.001517517732297282e-08 6.121212959162301298e-07 6.446601974322457869e-08 8.225158924706303665e-02 2.564033978116027151e-05 3.703331010723933377e-14 2.108037812548399842e-11 4.044722671303385359e-10 1.648229944283655394e-12 2.152688691879942193e-06 2.592842531255348619e-05 2.172602330971867334e-07
1.171875000000000173e-03 7.485499062561695727e-02 7.782662554249080813e+02 6.892643629571636454e-01 4.565008524422196055e-04 7.277064403065332052e-10 1.323743639862418886e-01 2.135268954682866612e-09 9.520854583075813449e-02 3.148043908352061071e-09 3.128711863741143821e-06 2.416503313490009956e-06 4.972980928262539480e-05 9.137395073362948291e-04 1.548860859818398264e-05 1.277955911197402226e-06 1.956725331346583677e-07 4.466392445412547968e-06 3.192414322743259253e-09 3.104799124310363996e-05 1.104317656237549965e-08 6.201800348836103739e-07 6.927314932979514883e-08 8.161914878428373765e-02 2.605611171781964616e-05 4.984606373339522318e-14 2.384001728863481191e-11 5.015576796511566127e-10 1.834762385963500617e-12 2.347055782924729426e-06 2.624749928186269468e-05 2.254725735188423651e-07
1.191406250000000191e-03 7.568553589630309941e-02 7.867119909106517071e+02 6.897611262991009129e-01 4.582329220024170544e-04 8.501413948421134855e-10 1.315057641124899313e-01 2.620214741779861082e-09 9.619513438922816517e-02 3.523811841101096077e-09 3.149467580577900729e-06 2.554027456282245450e-06 5.076577769101510754e-05 9.287165349613588517e-04 1.564832252264833842e-05 1.281546881674015720e-06 1.940595413397890216e-07 4.438237380146871055e-06 3.159124457541795988e-09 3.147726507827294779e-05 1.219285088643677493e-08 6.282749679726664808e-07 7.452316297948105767e-08 8.098496144478301018e-02 2.647304869062438681e-05 6.691034765059109143e-14 2.688790802207613338e-11 6.202547344815575235e-10 2.043782642804762491e-12 2.558899826668499341e-06 2.656376737032962256e-05 2.340151619624068250e-07
1.210937500000000208e-03 7.651797516252957509e-02 7.951731387770681749e+02 6.902623819864043275e-01 4.599604311823631236e-04 9.914156621402896928e-10 1.306325781442181921e-01 3.202275864420209581e-09 9.718340564335710419e-02 3.952924334382105192e-09 3.168773479747025553e-06 2.695386335012235964e-06 5.183039608391872542e-05 9.438214535076464365e-04 1.580224997315630213e-05 1.286868537643459611e-06 1.923176927156723875e-07 4.406902327595677375e-06 3.121647676084595861e-09 3.191093398019434973e-05 1.347980785495813521e-08 6.364042474492810006e-07 8.025340276021876682e-08 8.034901589365234242e-02 2.689087600313924437e-05 8.962241802652292451e-14 3.024250526706432955e-11 7.651217413384868369e-10 2.278154227779209281e-12 2.789826102613954451e-06 2.687673925303522946e-05 2.429072182817762195e-07
1.230468750000000226e-03 7.735230993498737329e-02 8.036496955990079414e+02 6.907681358078185951e-01 4.616834969714638773e-04 1.154118226396699008e-09 1.297547994871552646e-01 3.898420650160795295e-09 9.817336932183977349e-02 4.443811295705002170e-09 3.186535928127725577e-06 2.840353473316551504e-06 5.292479655261507677e-05 9.590544422349115425e-04 1.595017456799885169e-05 1.294055364310083197e-06 1.904470752975328086e-07 4.372370911717646010e-06 3.079836945409834828e-09 3.234922542894107619e-05 1.492164709894755284e-08 6.445657314993214025e-07 8.650283397234892420e-08 7.971130094026217250e-02 2.730929440886327781e-05 1.198072400314837427e-13 3.392187492857013732e-11 9.415727244531100824e-10 2.541092105780484766e-12 3.041577896414376240e-06 2.718589280221630000e-05 2.521690651171099388e-07
1.250000000000000243e-03 7.818854131163530119e-02 8.121416536550383398e+02 6.912783934376977024e-01 4.634022374438305134e-04 1.341117948969765763e-09 1.288724218929817034e-01 4.727967668325236698e-09 9.916503464899517617e-02 5.006244820022262985e-09 3.202658563008923480e-06 2.988670895674549356e-06 5.405015486662662229e-05 9.744156553379978037e-04 1.609190647152494984e-05 1.303241318044571117e-06 1.884477580906554912e-07 4.334631155558438245e-06 3.033555499181789157e-09 3.279239314046481077e-05 1.653817678182503773e-08 6.527569493466298373e-07 9.331180024194795796e-08 7.907180552667414375e-02 2.772797821058467873e-05 1.598476686569568099e-13 3.794336955268804159e-11 1.156023677820811867e-09 2.836203384666170409e-12 3.316045526522000009e-06 2.749067397136222579e-05 2.618221400766069089e-07
1.269531250000000260e-03 7.902666993698533038e-02 8.206490005136897707e+02 6.917931604240084020e-01 4.651167721230225387e-04 1.555588358802764978e-09 1.279854394756465286e-01 5.712823597048155977e-09 1.001584103373804741e-01 5.651546097869534281e-09 3.217042460384055051e-06 3.140048989994409634e-06 5.520769131114756364e-05 9.899052197528421335e-04 1.622728539892887096e-05 1.314559973283658253e-06 1.863198032944407659e-07 4.293675791511679927e-06 2.982681648663310035e-09 3.324071989346415640e-05 1.835164847820718555e-08 6.609750643832597190e-07 1.007217161720585791e-07 7.843051871755558901e-02 2.814657322856561883e-05 2.128479055016783914e-13 4.232329624227936462e-11 1.416058179699456050e-09 3.167531328004213651e-12 3.615275512385354711e-06 2.779049697754036518e-05 2.718889560423525534e-07
1.289062500000000278e-03 7.986669595973322489e-02 8.291717186037358260e+02 6.923124421748768631e-01 4.668272223612306192e-04 1.801032176137063981e-09 1.270938467296201524e-01 6.877726259935621232e-09 1.011535045778602926e-01 6.392818413877546025e-09 3.229586341512550083e-06 3.294167082854951824e-06 5.639867146813289052e-05 1.005523232750803794e-03 1.635618344433629058e-05 1.328144760734077916e-06 1.840632832214881235e-07 4.249502596701443471e-06 2.927114356430344895e-09 3.369452059028114909e-05 2.038700690331890643e-08 6.692168357379360169e-07 1.087746957971731055e-07 7.778742969127765139e-02 2.856469463562279494e-05 2.828403493495104821e-13 4.707657630676800955e-11 1.730614412670648646e-09 3.539603132630044600e-12 3.941479781426664584e-06 2.808474483213710309e-05 2.823930163213879754e-07
1.308593750000000295e-03 8.070861898859739425e-02 8.377097847670692090e+02 6.928362439435268305e-01 4.685337117336108308e-04 2.081305951855529144e-09 1.261976385503869036e-01 8.250491139246851870e-09 1.021503250269024249e-01 7.245210929983325127e-09 3.240186822416617567e-06 3.450674706950272916e-06 5.762440695249143569e-05 1.021269759299061556e-03 1.647850766463907675e-05 1.344129292312381865e-06 1.816783022304666843e-07 4.202114756153209334e-06 2.866779543823212990e-09 3.415414556221297074e-05 2.267215261968965653e-08 6.774785788372254495e-07 1.175131169137815775e-07 7.714252773239790861e-02 2.898192465777707253e-05 3.750467540910498648e-13 5.221639798490181800e-11 2.110195614657180393e-09 3.957481878435174948e-12 4.297044810660502132e-06 2.837277026743199304e-05 2.933586880509934280e-07
1.328125000000000312e-03 8.155243804622068493e-02 8.462631697929331267e+02 6.933645708114776207e-01 4.702363664485006284e-04 2.400645050334526782e-09 1.252968102574816001e-01 9.862259368550498022e-09 1.031488787908560883e-01 8.226216992633175815e-09 3.248738711216257936e-06 3.609193553268649958e-06 5.888625611837137574e-05 1.037144829163112346e-03 1.659420234325847211e-05 1.362647766783700438e-06 1.791650239342483901e-07 4.151521256331800597e-06 2.801637056313233251e-09 3.461998412748164354e-05 2.523821526451788402e-08 6.857561256575400764e-07 1.269791234811541386e-07 7.649580222575186328e-02 2.939781014072127558e-05 4.962068387662151591e-13 5.775386493934089012e-11 2.567105948297665392e-09 4.426823052943357477e-12 4.684540589836746960e-06 2.865389710373756704e-05 3.048110356154875808e-07
1.347656250000000330e-03 8.239815152102823725e-02 8.548318379324120997e+02 6.938974276698373078e-01 4.719353157742154649e-04 2.763689118314488606e-09 1.243913576204059707e-01 1.174774494803085450e-08 1.041491724069538161e-01 9.356010772883215939e-09 3.255135358440086674e-06 3.769320099608923325e-06 6.018562475273433543e-05 1.053148433725432367e-03 1.670325085221451177e-05 1.383835448859724294e-06 1.765237038728568982e-07 4.097737311402180658e-06 2.731688153326041475e-09 3.509246840772410234e-05 2.811983414532379802e-08 6.940447855139009040e-07 1.372140706435804669e-07 7.584724265239872754e-02 2.981185998460693349e-05 6.549901845135013814e-13 6.369764418002137888e-11 3.115713712387459939e-09 4.953936068571796443e-12 5.106729282013214434e-06 2.892742209845972006e-05 3.167756151416820730e-07
1.367187500000000347e-03 8.324575711692720759e-02 8.634157463922073248e+02 6.944348191985285634e-01 4.736306924830899169e-04 3.175508135708964501e-09 1.234812768877885797e-01 1.394547871539058091e-08 1.051512118207663521e-01 1.065782628566213708e-08 3.259269065657534509e-06 3.930628897536833608e-06 6.152396677447110696e-05 1.069280522492455695e-03 1.680567702751764182e-05 1.407829213582399610e-06 1.737547277523021312e-07 4.040784824184056374e-06 2.656983321779739021e-09 3.557207740605120472e-05 3.135544225962153465e-08 7.023393073768960998e-07 1.482579194396121118e-07 7.519683858769729556e-02 3.022354245267721366e-05 8.625104430185175614e-13 7.005361769229690399e-11 3.772743722485517235e-09 5.545851220115499838e-12 5.566573445855768728e-06 2.919261731398725527e-05 3.292782309987268397e-07
1.386718750000000364e-03 8.409525180075252959e-02 8.720148448068291600e+02 6.949767498432686263e-01 4.753226333133383770e-04 3.641629118916573077e-09 1.225665648201772623e-01 1.649804644620191318e-08 1.061550023598177572e-01 1.215838310012076186e-08 3.261031557931961350e-06 4.092676485147048247e-06 6.290278495722969731e-05 1.085540999259789136e-03 1.690154597210268854e-05 1.434768147149028437e-06 1.708586552433639220e-07 3.980692883195192365e-06 2.577630137840476807e-09 3.605934134631977561e-05 3.498754892196141249e-08 7.106338448449052790e-07 1.601485908347054500e-07 7.454457970180505821e-02 3.063228236316320658e-05 1.132964623562213779e-12 7.682454237706946562e-11 4.557600552378203227e-09 6.210392570707712170e-12 6.067243672293589386e-06 2.944873303553376912e-05 3.423446553919558988e-07
1.406250000000000382e-03 8.494663174737199229e-02 8.806290746884429836e+02 6.955232237901045611e-01 4.770112794492197906e-04 4.168063532761877882e-09 1.216472187269092564e-01 1.945231834878617116e-08 1.071605487030675985e-01 1.388836331951515605e-08 3.260314525665547674e-06 4.255005875301479515e-06 6.432363169297543510e-05 1.101929717903780666e-03 1.699096420250027713e-05 1.464794194909948486e-06 1.678362692075605181e-07 3.917498296383240837e-06 2.493800822831574630e-09 3.655484626912154780e-05 3.906301524540351568e-08 7.189219250164516327e-07 1.729212912212453107e-07 7.389045576292901929e-02 3.103745817873551286e-05 1.484424582091099975e-12 8.400972300005445591e-11 5.492724149279169700e-09 6.956257304603310741e-12 6.612125476803212819e-06 2.969500126275408802e-05 3.560003124642157500e-07
1.425781250000000399e-03 8.579989228236414855e-02 8.892583688537056332e+02 6.960742449373151786e-01 4.786967770197876767e-04 4.761335457472811504e-09 1.207232365075160269e-01 2.285966715779018501e-08 1.081678548459368561e-01 1.588294466619295756e-08 3.257010241365201320e-06 4.417151550070469371e-06 6.578810981104763931e-05 1.118446477765187809e-03 1.707407906039373267e-05 1.498052847062828512e-06 1.646886300697061076e-07 3.851246161103574047e-06 2.405739062252239470e-09 3.705923887497682487e-05 4.363331574273528123e-08 7.271964225979478125e-07 1.866078238402917220e-07 7.323445664367558838e-02 3.143839901373276662e-05 1.939812872715823169e-12 9.160470274301844821e-11 6.603979110089858019e-09 7.793102143715566799e-12 7.204825277861516505e-06 2.993063979001043959e-05 3.702699287137243574e-07
1.445312500000000416e-03 8.665502782220758926e-02 8.979026508270344493e+02 6.966298168644491362e-01 4.803792776163310361e-04 5.428510548310066361e-09 1.197946166981776889e-01 2.677617201394161596e-08 1.091769240605562075e-01 1.818239474682441679e-08 3.251012256669852577e-06 4.578644873310996747e-06 6.729787346419161681e-05 1.135091018589003131e-03 1.715107731831989055e-05 1.534693852540740576e-06 1.614171348874254125e-07 3.781990468588798545e-06 2.313765588711261667e-09 3.757323159919530086e-05 4.875477830646409484e-08 7.354495406368901182e-07 2.012359025519541487e-07 7.257657233087773385e-02 3.183438158646380940e-05 2.528100910393222500e-12 9.960097570224946749e-11 7.921078631697743547e-09 8.731637491439624478e-12 7.849175282277916669e-06 3.015485687954887976e-05 3.851771519520704330e-07
1.464843750000000434e-03 8.751203181191154201e-02 9.065618342198590653e+02 6.971899427982762854e-01 4.820589388282922865e-04 6.177225815234524158e-09 1.188613585237576348e-01 3.126280534046882471e-08 1.101877588508954203e-01 2.083273178645170060e-08 3.242216184606797362e-06 4.739019815879646526e-06 6.885462908875316496e-05 1.151863014982502150e-03 1.722218292014792999e-05 1.574871951696525519e-06 1.580235804781394028e-07 3.709794739555642721e-06 2.218281979231595994e-09 3.809760789570812764e-05 5.448879381937946155e-08 7.436727992804530094e-07 2.168284858772078344e-07 7.191679293929992278e-02 3.222462715212958079e-05 3.285774006145255563e-12 1.079857253448515466e-10 9.478043824406522785e-09 9.783730041577954351e-12 8.549237089446695104e-06 3.036685651957459590e-05 4.007441414291233688e-07
1.484375000000000451e-03 8.837089666004133148e-02 9.152358220855080617e+02 6.977546255754073501e-01 4.837359247971013683e-04 7.015720236855412599e-09 1.179234619559893504e-01 3.638559998420322985e-08 1.112003609024270478e-01 2.388645729777907445e-08 3.230520571448180808e-06 4.897818872956075513e-06 7.046013644102660806e-05 1.168762070352028729e-03 1.728765381162970625e-05 1.618747618570525184e-06 1.545102297550040438e-07 3.634732685697073376e-06 2.119772095134456489e-09 3.863322769876083464e-05 6.090198566563464455e-08 7.518570339175986742e-07 2.334031501265290972e-07 7.125510872965062914e-02 3.260829846133797739e-05 4.258615346385463490e-12 1.167415925728910657e-10 1.131369870474837026e-08 1.096251467174074055e-11 9.309303819309737446e-06 3.056584424541553653e-05 4.169911321288222306e-07
1.503906250000000468e-03 8.923161367109400111e-02 9.239245062495006096e+02 6.983238676013265867e-01 4.854104067868864861e-04 7.952866205918266030e-09 1.169809277783986773e-01 4.221579397583039079e-08 1.122147310259646452e-01 2.740336628409857098e-08 3.215827861677075297e-06 5.054599041256097103e-06 7.211620970576594809e-05 1.185787710277683453e-03 1.734777783416587024e-05 1.666487803734246447e-06 1.508798801978669228e-07 3.556888889611843684e-06 2.018800609424052054e-09 3.918103302159655515e-05 6.806632848493330483e-08 7.599924039632508436e-07 2.509715206153270165e-07 7.059151013135488151e-02 3.298449679973861000e-05 5.503869467719363602e-12 1.258464767231205597e-10 1.347220076396976874e-08 1.228251652880445048e-11 1.013390056323706007e-05 3.075103348682674622e-05 4.339359765874467247e-07
1.523437500000000486e-03 9.009417297519141388e-02 9.326277666151189578e+02 6.988976708055534282e-01 4.870825637704821309e-04 8.998201782190389851e-09 1.160337576585726976e-01 4.882995037323363172e-08 1.132308690953131441e-01 3.145144064922750979e-08 3.198045458403264830e-06 5.208937716290997562e-06 7.382471866625254240e-05 1.202939375284156924e-03 1.740286767576244359e-05 1.718266668869361295e-06 1.471359331479601883e-07 3.476359493245201846e-06 1.916008132500227049e-09 3.974205364007056860e-05 7.605920467138167872e-08 7.680684133825450484e-07 2.695387793705945778e-07 6.992598777056273363e-02 3.335225917586630360e-05 7.092855296306817333e-12 1.352733726098636670e-10 1.600360654444489825e-08 1.375978430785933807e-11 1.102778295337203550e-05 3.092165238830721927e-05 4.515936679084149336e-07
1.542968750000000503e-03 9.095856345506997398e-02 9.413454704442532375e+02 6.994760365926645518e-01 4.887525830284694282e-04 1.016196370240424871e-08 1.150819542283902513e-01 5.631004977836848447e-08 1.142487739783603629e-01 3.610783149414437424e-08 3.177086880050567749e-06 5.360438366838558387e-06 7.558758991826126006e-05 1.220216412965364691e-03 1.745325489661770228e-05 1.774266304311558046e-06 1.432824623718174278e-07 3.393252882182289696e-06 1.812102570156336361e-09 4.031741279649640096e-05 8.496338639859982338e-08 7.760739438312483790e-07 2.891032663254395380e-07 6.925853250389442384e-02 3.371055573666796167e-05 9.114109438645647475e-12 1.449902466595942936e-10 1.896447115222697278e-08 1.541203582398228981e-11 1.199593364450370197e-05 3.107695103245841780e-05 4.699758479544363015e-07
