#x Tg Ts u porosity solidDensity effectiveSolidHeatConductivity tortuosity_factor solidHeatCapacity specificArea extinctionCoefficient scatteringAlbedo emissivity hv insulationTransmissivity divq divSolidHeatConduction N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3 
0.0493714 878.564 1141.18 2.20692 0.86 2620 1.86875 1.15014 1238.09 986.375 683 0.55 0.9 418954 0.6 -5.81724e+07 -4.98464e+07 0.652509 0.0072096 2.12874e-09 0.198116 7.07592e-09 1.72255e-06 5.89156e-10 3.78986e-08 2.03907e-06 1.18287e-08 8.68931e-11 1.26881e-09 1.25468e-09 2.75587e-13 2.86201e-12 1.66755e-14 1.33694e-09 4.00718e-12 7.74676e-11 6.07712e-10 0.142161 5.44851e-09 7.00812e-15 2.00331e-14 1.16474e-10 1.17903e-14 2.2437e-07 8.70312e-08 1.13016e-11 
0.0495143 896.037 1166.57 2.25078 0.86 2620 1.85237 1.15014 1243.04 986.375 683 0.55 0.9 424285 0.6 -6.03151e+07 -5.46789e+07 0.652509 0.00720825 6.04265e-09 0.198113 2.05491e-08 3.77152e-06 1.92247e-09 7.46784e-08 3.78068e-06 3.16895e-08 2.962e-10 3.61957e-09 4.65428e-09 8.52207e-13 8.61483e-12 5.79064e-14 4.00663e-09 2.47689e-11 2.02438e-10 1.46399e-09 0.142161 1.68608e-08 8.67748e-14 7.69252e-14 5.83283e-10 3.61096e-14 6.07059e-07 2.22494e-07 3.64827e-11 
0.0495857 904.986 1179.61 2.27324 0.86 2620 1.84139 1.15014 1245.53 986.375 683 0.55 0.9 426998 0.6 -6.13385e+07 -6.08609e+07 0.652509 0.00720725 1.02565e-08 0.19811 3.51964e-08 5.82664e-06 3.51556e-09 1.07314e-07 5.14624e-06 5.67772e-08 6.39514e-10 6.71159e-09 9.84428e-09 1.70091e-12 1.69735e-11 1.25246e-13 7.83762e-09 6.46778e-11 3.54115e-10 2.39403e-09 0.142161 3.27446e-08 3.32921e-13 1.72658e-13 1.37578e-09 6.40086e-14 1.01019e-06 3.76326e-07 7.40774e-11 
0.0496571 914.119 1192.89 2.29615 0.86 2620 1.83039 1.15014 1248.01 986.375 683 0.55 0.9 429754 0.6 -6.22994e+07 -6.26643e+07 0.652509 0.00720593 1.71499e-08 0.198106 5.95958e-08 9.29449e-06 6.3854e-09 1.58536e-07 7.02867e-06 1.07651e-07 1.49975e-09 1.3199e-08 2.15082e-08 3.64734e-12 3.60494e-11 2.9193e-13 1.63708e-08 1.69143e-10 6.52723e-10 4.07142e-09 0.14216 6.77927e-08 1.20594e-12 4.11273e-13 3.16578e-09 1.12889e-13 1.6795e-06 6.61051e-07 1.6105e-10 
0.0497286 923.446 1206.42 2.31954 0.86 2620 1.81937 1.15014 1250.51 986.375 683 0.55 0.9 432555 0.6 -6.3182e+07 -6.46206e+07 0.652509 0.0072042 2.81334e-08 0.1981 9.88548e-08 1.50433e-05 1.143e-08 2.37036e-07 9.48422e-06 2.08909e-07 3.6355e-09 2.63949e-08 4.6769e-08 8.0442e-12 7.90752e-11 6.96139e-13 3.51329e-08 4.31334e-10 1.22551e-09 6.99058e-09 0.142158 1.42656e-07 4.14526e-12 9.87373e-13 7.05281e-09 1.9914e-13 2.75291e-06 1.16725e-06 3.58027e-10 
0.0498 932.979 1220.22 2.34344 0.86 2620 1.80832 1.15014 1253.01 986.375 683 0.55 0.9 435403 0.6 -6.39684e+07 -6.67488e+07 0.652509 0.00720198 4.50931e-08 0.19809 1.59884e-07 2.43874e-05 2.00318e-08 3.53251e-07 1.24826e-05 4.05971e-07 8.87501e-09 5.21807e-08 9.91907e-08 1.77739e-11 1.74409e-10 1.64901e-12 7.56559e-08 1.05788e-09 2.28594e-09 1.18413e-08 0.142155 2.96593e-07 1.33962e-11 2.32369e-12 1.51098e-08 3.55561e-13 4.42036e-06 2.02303e-06 7.91848e-10 
0.0498714 942.733 1234.29 2.36788 0.86 2620 1.79725 1.15014 1255.52 986.375 683 0.55 0.9 438302 0.6 -6.46384e+07 -6.90693e+07 0.652508 0.00719916 7.04511e-08 0.198075 2.5145e-07 3.92588e-05 3.41782e-08 5.17915e-07 1.58713e-05 7.79671e-07 2.15323e-08 1.00178e-07 2.02692e-07 3.87444e-11 3.80481e-10 3.81159e-12 1.61106e-07 2.47603e-09 4.16528e-09 1.94668e-08 0.14215 5.99943e-07 4.04074e-11 5.27247e-12 3.09586e-08 6.55765e-13 6.93096e-06 3.38589e-06 1.71476e-09 
0.0499429 952.729 1248.64 2.39292 0.86 2620 1.78616 1.15014 1258.04 986.375 683 0.55 0.9 441255 0.6 -6.51697e+07 -7.16036e+07 0.652507 0.00719562 1.07169e-07 0.198053 3.84009e-07 6.24251e-05 5.65055e-08 7.39582e-07 1.93735e-05 1.4679e-06 5.1519e-08 1.84638e-07 3.95794e-07 8.25033e-11 8.1162e-10 8.48616e-12 3.35801e-07 5.50601e-09 7.33402e-09 3.07168e-08 0.142141 1.17069e-06 1.1319e-10 1.13993e-11 6.041e-08 1.2773e-12 1.05955e-05 5.41267e-06 3.59998e-09 
0.0500143 962.994 1263.29 2.41863 0.86 2620 1.77504 1.15014 1260.56 986.375 683 0.55 0.9 444270 0.6 -6.55369e+07 -7.43741e+07 0.652506 0.00719128 1.58686e-07 0.198022 5.69259e-07 9.77822e-05 9.02232e-08 1.02172e-06 2.26414e-05 2.69485e-06 1.2089e-07 3.24287e-07 7.34305e-07 1.70359e-10 1.67754e-09 1.80067e-11 6.79575e-07 1.16054e-08 1.24015e-08 4.6184e-08 0.142127 2.1928e-06 2.93575e-10 2.32689e-11 1.11954e-07 2.65419e-12 1.57814e-05 8.2061e-06 7.27989e-09 
0.0500857 973.563 1278.24 2.44509 0.86 2620 1.76389 1.15014 1263.09 986.375 683 0.55 0.9 447356 0.6 -6.57115e+07 -7.74035e+07 0.652505 0.00718605 2.28795e-07 0.197978 8.19487e-07 0.000150788 1.38946e-07 1.36058e-06 2.53545e-05 4.80598e-06 2.76968e-07 5.40388e-07 1.28973e-06 3.39009e-10 3.33495e-09 3.61015e-11 1.32641e-06 2.31703e-08 2.00951e-08 6.58949e-08 0.142106 3.93073e-06 7.04314e-10 4.45257e-11 1.9681e-07 5.81229e-12 2.28995e-05 1.17527e-05 1.41207e-08 
0.0501571 984.485 1293.51 2.47243 0.86 2620 1.7527 1.15014 1265.62 986.375 683 0.55 0.9 450526 0.6 -6.56616e+07 -8.07143e+07 0.652503 0.00717993 3.2151e-07 0.197915 1.14698e-06 0.000229187 2.06579e-07 1.7448e-06 2.73217e-05 8.30438e-06 6.17485e-07 8.53113e-07 2.14149e-06 6.46663e-10 6.34293e-09 6.79606e-11 2.484e-06 4.38614e-08 3.12414e-08 8.91043e-08 0.142072 6.73176e-06 1.56486e-09 7.94792e-11 3.28392e-07 1.30305e-11 3.23847e-05 1.58829e-05 2.62085e-08 
0.0502286 995.83 1309.11 2.50084 0.86 2620 1.74147 1.15014 1268.16 986.375 683 0.55 0.9 453800 0.6 -6.5351e+07 -8.43259e+07 0.652502 0.00717298 4.41051e-07 0.197827 1.56395e-06 0.000344267 2.97443e-07 2.15715e-06 2.85311e-05 1.38838e-05 1.33707e-06 1.2776e-06 3.36446e-06 1.17719e-09 1.151e-08 1.19688e-10 4.44817e-06 7.89426e-08 4.67887e-08 1.14363e-07 0.14202 1.10079e-05 3.23203e-09 1.3203e-10 5.21428e-07 2.90085e-11 4.46849e-05 2.02847e-05 4.65044e-08 
0.0503 1007.7 1325.07 2.53059 0.86 2620 1.7302 1.15014 1270.71 986.375 683 0.55 0.9 457208 0.6 -6.47392e+07 -8.82507e+07 0.652503 0.00716541 5.92153e-07 0.197702 2.08372e-06 0.000513075 4.16849e-07 2.57719e-06 2.91207e-05 2.24615e-05 2.81186e-06 1.82196e-06 5.01816e-06 2.03897e-09 1.9928e-08 1.97005e-10 7.6069e-06 1.35722e-07 6.78999e-08 1.39909e-07 0.141939 1.71947e-05 6.24654e-09 2.04184e-10 7.91607e-07 6.27562e-11 6.02789e-05 2.4576e-05 7.89379e-08 
