#x Tg Ts u porosity solidDensity effectiveSolidHeatConductivity tortuosity_factor solidHeatCapacity specificArea extinctionCoefficient scatteringAlbedo emissivity hv insulationTransmissivity divq divSolidHeatConduction N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3 
0.0500188 1142.86 1337.86 1.39448 0.824933 4320 0.223901 1.343 849.456 1591.82 1340.4 0.55 0.9 746711 0.6 -1.17867e+08 -3.55792e+07 0.658213 0.000537482 5.47402e-08 0.198489 5.49352e-07 0.00338823 8.64633e-08 7.15668e-07 3.88742e-06 4.59267e-05 3.73786e-05 1.03163e-05 1.81197e-06 6.58015e-09 2.30683e-07 2.49268e-11 2.6565e-05 3.64679e-07 1.42747e-07 3.78363e-07 0.139121 2.6527e-05 3.52159e-10 1.91224e-10 4.17634e-07 6.49139e-11 8.18145e-05 1.35039e-05 9.1138e-07 
0.0500676 1162.49 1357.65 1.41967 0.824933 4320 0.222747 1.343 850.386 1591.82 1340.4 0.55 0.9 756072 0.6 -1.1641e+08 -3.94745e+07 0.658315 0.000598921 7.87874e-08 0.197958 7.66778e-07 0.00449487 1.34965e-07 8.76952e-07 4.64704e-06 6.35733e-05 5.63721e-05 1.33993e-05 2.67433e-06 9.28573e-09 3.13842e-07 3.52293e-11 3.70509e-05 5.66686e-07 1.92586e-07 4.95917e-07 0.138296 3.29113e-05 6.73188e-10 2.59745e-10 6.11386e-07 1.20282e-10 0.000105066 1.69131e-05 1.18425e-06 
0.0501164 1183.48 1377.96 1.44678 0.824933 4320 0.221585 1.343 851.321 1591.82 1340.4 0.55 0.9 766047 0.6 -1.13888e+08 -4.39422e+07 0.658487 0.000667058 1.13724e-07 0.197226 1.07059e-06 0.00594196 2.12214e-07 1.06096e-06 5.56765e-06 8.75106e-05 8.44253e-05 1.70591e-05 3.91452e-06 1.27955e-08 4.18713e-07 4.85943e-11 5.11898e-05 8.67114e-07 2.57098e-07 6.43492e-07 0.137226 3.99621e-05 1.28832e-09 3.41187e-10 8.93938e-07 2.22364e-10 0.000134976 2.08966e-05 1.51024e-06 
0.0501652 1206.22 1398.85 1.47631 0.824933 4320 0.220412 1.343 852.26 1591.82 1340.4 0.55 0.9 776781 0.6 -1.10073e+08 -4.76136e+07 0.658761 0.000742508 1.64735e-07 0.196224 1.49706e-06 0.00782386 3.36636e-07 1.26467e-06 6.68323e-06 0.000119767 0.000125456 2.12353e-05 5.67972e-06 1.71191e-08 5.45976e-07 6.5089e-11 6.99864e-05 1.30378e-06 3.39249e-07 8.26643e-07 0.135844 4.73524e-05 2.47271e-09 4.31692e-10 1.30787e-06 4.10018e-10 0.000173506 2.54289e-05 1.88733e-06 
0.0502141 1231.18 1420.37 1.5089 0.824933 4320 0.219529 1.343 853.206 1591.82 1340.4 0.55 0.9 788455 0.6 -1.04713e+08 -5.25957e+07 0.659183 0.000825907 2.39589e-07 0.194861 2.09894e-06 0.010256 5.39431e-07 1.48163e-06 8.03429e-06 0.000162953 0.000184801 2.57761e-05 8.16427e-06 2.20934e-08 6.93044e-07 8.41792e-11 9.45864e-05 1.9212e-06 4.41968e-07 1.05139e-06 0.134069 5.45744e-05 4.75973e-09 5.23833e-10 1.91768e-06 7.53759e-10 0.000223199 3.04287e-05 2.30748e-06 
0.0502385 1244.73 1431.39 1.52666 0.824933 4320 0.218933 1.343 853.682 1591.82 1340.4 0.55 0.9 794738 0.6 -1.0131e+08 -5.72608e+07 0.659476 0.000871092 2.90628e-07 0.193994 2.49718e-06 0.0117397 6.88691e-07 1.5916e-06 8.82191e-06 0.000190066 0.000224241 2.80991e-05 9.77945e-06 2.46852e-08 7.71633e-07 9.44051e-11 0.000109618 2.31665e-06 5.02341e-07 1.18204e-06 0.132989 5.7885e-05 6.68246e-09 5.66859e-10 2.33485e-06 1.02519e-09 0.000253638 3.30651e-05 2.52831e-06 
0.0502629 1259.14 1442.59 1.54562 0.824933 4320 0.218334 1.343 854.159 1591.82 1340.4 0.55 0.9 801375 0.6 -9.73893e+07 -6.01751e+07 0.65984 0.000918603 3.53062e-07 0.192975 2.97597e-06 0.013433 8.82894e-07 1.70033e-06 9.69607e-06 0.000221727 0.000272132 3.0408e-05 1.1703e-05 2.72582e-08 8.52078e-07 1.04704e-10 0.000126795 2.77984e-06 5.69453e-07 1.32685e-06 0.131758 6.0845e-05 9.40528e-09 6.05413e-10 2.84904e-06 1.39593e-09 0.000288455 3.57681e-05 2.75349e-06 
0.0502873 1274.54 1453.99 1.56592 0.824933 4320 0.21773 1.343 854.639 1591.82 1340.4 0.55 0.9 808407 0.6 -9.29018e+07 -6.30593e+07 0.660289 0.00096852 4.29662e-07 0.19178 3.55247e-06 0.0153609 1.13691e-06 1.80539e-06 1.06654e-05 0.00025865 0.000330048 3.26476e-05 1.39844e-05 2.97007e-08 9.32237e-07 1.14641e-10 0.000146322 3.31602e-06 6.4361e-07 1.48735e-06 0.130359 6.33219e-05 1.32808e-08 6.372e-10 3.48454e-06 1.90218e-09 0.000328235 3.85077e-05 2.97927e-06 
0.0503117 1291.06 1465.59 1.58775 0.824933 4320 0.217122 1.343 855.121 1591.82 1340.4 0.55 0.9 815878 0.6 -8.7794e+07 -6.58552e+07 0.660841 0.00102091 5.23806e-07 0.190382 4.24785e-06 0.0175505 1.4708e-06 1.90389e-06 1.17395e-05 0.000301657 0.00039977 3.47544e-05 1.66801e-05 3.18809e-08 1.00944e-06 1.23718e-10 0.000168397 3.92888e-06 7.25017e-07 1.66532e-06 0.12877 6.51758e-05 1.8817e-08 6.59886e-10 4.2722e-06 2.59294e-09 0.000373626 4.125e-05 3.20123e-06 
0.0503361 1308.83 1477.4 1.61129 0.824933 4320 0.21651 1.343 855.606 1591.82 1340.4 0.55 0.9 823836 0.6 -8.20087e+07 -6.84913e+07 0.661512 0.00107585 6.39634e-07 0.18875 5.08774e-06 0.0200304 1.91174e-06 1.99255e-06 1.29287e-05 0.000351694 0.000483285 3.66595e-05 1.98534e-05 3.36546e-08 1.08053e-06 1.3139e-10 0.000193208 4.61957e-06 8.13741e-07 1.86283e-06 0.126971 6.62666e-05 2.67508e-08 6.71283e-10 5.25109e-06 3.53422e-09 0.000425327 4.39577e-05 3.4144e-06 
