#x Tg Ts u porosity solidDensity effectiveSolidHeatConductivity tortuosity_factor solidHeatCapacity specificArea extinctionCoefficient scatteringAlbedo emissivity hv insulationTransmissivity divq divSolidHeatConduction N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3 
0.0165625 300 300 0.293596 0.2325 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 281388 0.6 0 -0 0.767091 -4.01301e-27 -3.06378e-32 0.232909 -1.18983e-25 -1.32446e-25 1.60975e-24 -6.8007e-25 -1.18261e-24 1.17631e-24 -6.41678e-35 -4.11897e-34 2.44425e-28 -2.80652e-45 -4.15299e-41 3.86469e-48 4.73672e-46 -1.42345e-35 1.17735e-45 -1.74259e-51 1.65289e-11 -3.19151e-33 -9.9531e-32 8.84684e-35 8.86627e-27 -7.92844e-41 -3.73244e-30 -2.47596e-32 -1.26005e-40 
0.018125 300 300 0.278617 0.245 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 275844 0.6 0 -2.94e-09 0.767091 -4.04743e-27 -1.23781e-32 0.232909 -1.88744e-25 -2.0938e-25 2.17344e-24 -1.07438e-24 -1.19337e-24 1.19719e-24 -8.18393e-35 -9.57641e-33 2.4877e-28 -4.62801e-45 -6.84837e-41 2.22081e-47 4.70744e-46 -1.33978e-33 4.54363e-46 -2.66486e-51 1.65289e-11 -9.90796e-32 -4.49342e-32 1.13804e-34 3.92624e-27 -3.2032e-41 -2.30956e-30 -3.12189e-32 -3.56374e-39 
0.02125 300 300 0.252819 0.27 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 265845 0.6 0 4.41e-09 0.767091 -4.06444e-27 -2.73381e-33 0.232909 -5.06671e-25 -5.6182e-25 4.69618e-24 -2.88279e-24 -1.19863e-24 1.20849e-24 -1.25756e-34 -2.1294e-31 2.51138e-28 -1.30149e-44 -1.92589e-40 4.61693e-46 4.59284e-46 -1.74686e-32 -2.19709e-44 -5.61117e-51 1.65289e-11 -2.10653e-30 -1.12792e-32 1.70161e-34 9.6107e-28 -7.07455e-42 6.23201e-30 -4.55178e-32 -7.42051e-38 
0.024375 300 300 0.231394 0.295 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 257048 0.6 0 -2.205e-09 0.767091 -4.0681e-27 -5.37637e-34 0.232909 -1.17771e-24 -1.30628e-24 1.00092e-23 -6.70334e-24 -1.19976e-24 1.21115e-24 -1.84924e-34 -8.9837e-31 2.51714e-28 -3.0644e-44 -4.5346e-40 3.24119e-45 4.52178e-46 -5.47056e-32 -1.58341e-43 -9.93108e-51 1.65289e-11 -8.65324e-30 -2.50009e-33 2.31866e-34 2.07777e-28 -1.3913e-42 2.81382e-29 -6.11564e-32 -3.043e-37 
0.0275 300 300 0.213316 0.32 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 249224 0.6 0 -0 0.767091 -4.06888e-27 -9.48974e-35 0.232909 -2.4949e-24 -2.76845e-24 2.0436e-23 -1.42081e-23 -1.19997e-24 1.21171e-24 -2.72825e-34 -2.66079e-30 2.51853e-28 -6.49927e-44 -9.61739e-40 1.6282e-44 4.48878e-46 -1.30358e-31 -7.70309e-43 -1.59126e-50 1.65289e-11 -2.52259e-29 -4.95849e-34 2.98827e-34 4.01775e-29 -2.45575e-43 7.87775e-29 -7.81249e-32 -8.86515e-37 
0.030625 300 300 0.197858 0.345 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 242201 0.6 0 -0 0.767091 -4.0692e-27 -1.50987e-35 0.232909 -4.93301e-24 -5.47632e-24 3.97359e-23 -2.81082e-23 -1.20001e-24 1.21181e-24 -4.1486e-34 -6.6328e-30 2.51901e-28 -1.27994e-43 -1.894e-39 6.70505e-44 4.47163e-46 -2.73256e-31 -3.07177e-42 -2.38674e-50 1.65289e-11 -6.22164e-29 -8.88284e-35 3.71021e-34 7.00822e-30 -3.90725e-44 1.8711e-28 -9.64216e-32 -2.18571e-36 
0.03375 300 300 0.184489 0.37 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 235847 0.6 0 4.41e-09 0.767091 -4.06963e-27 -2.13107e-36 0.232909 -9.22513e-24 -1.02484e-23 7.37145e-23 -5.26092e-23 -1.20002e-24 1.21183e-24 -6.56203e-34 -1.48451e-29 2.51933e-28 -2.3786e-43 -3.51977e-39 2.39239e-43 4.4543e-46 -5.28226e-31 -1.06672e-41 -3.41293e-50 1.65289e-11 -1.3818e-28 -1.44154e-35 4.48444e-34 1.10085e-30 -5.51478e-45 4.04298e-28 -1.16046e-31 -4.85297e-36 
0.036875 300 300 0.172813 0.395 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 230059 0.6 0 4.704e-08 0.767091 -4.0704e-27 -2.00907e-37 0.232909 -1.63625e-23 -1.82165e-23 1.30232e-22 -9.35576e-23 -1.20002e-24 1.21183e-24 -1.06832e-33 -3.05162e-29 2.51963e-28 -4.19683e-43 -6.21032e-39 7.48634e-43 4.42613e-46 -9.56159e-31 -3.25241e-41 -4.70269e-50 1.65289e-11 -2.82548e-28 -2.03599e-36 5.31093e-34 1.41517e-31 -5.19906e-46 8.07894e-28 -1.37e-31 -9.91668e-36 
0.0384375 300 300 0.167512 0.4075 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 227352 0.6 0 1.4112e-07 0.767091 -4.07092e-27 4.2061e-39 0.232909 -2.09017e-23 -2.32703e-23 1.66169e-22 -1.19514e-22 -1.20002e-24 1.21183e-24 -1.33366e-33 -4.09755e-29 2.51978e-28 -5.34242e-43 -7.90553e-39 1.16412e-42 4.40763e-46 -1.22914e-30 -5.03123e-41 -5.42167e-50 1.65289e-11 -3.78658e-28 -4.31519e-37 5.73724e-34 1.93832e-32 1.0884e-47 1.07738e-27 -1.47808e-31 -1.32897e-35 
0.04 300 300 0.162526 0.42 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 224756 0.6 0 7.48363e-07 0.767091 -4.07161e-27 -1.41832e-42 0.232909 -2.66107e-23 -2.9622e-23 2.11366e-22 -1.52131e-22 -1.20002e-24 1.21183e-24 -1.67485e-33 -5.48124e-29 2.51994e-28 -6.77382e-43 -1.00237e-38 1.83035e-42 4.38328e-46 -1.57365e-30 -7.87254e-41 -6.21861e-50 1.65289e-11 -5.05548e-28 -9.03562e-38 6.17661e-34 -6.32124e-33 -4.22202e-51 1.43283e-27 -1.58949e-31 -1.77439e-35 
